doc_id,doc_rel,doc_score,ktau,query_id,top_feat
FR940627-2-00078,0,12.565465,0.883378500451671,439,10
FT942-14635,1,12.176708,0.8439776763064433,439,10
LA102089-0100,0,12.096449,0.8663032615608247,439,10
FR941006-0-00056,0,12.000536,0.9284444444444443,439,10
LA031690-0183,1,10.244872,0.9709567086875793,440,10
LA060689-0153,1,9.336216,0.8686798296554393,440,10
FR940513-1-00101,0,9.2096,0.9956453423120089,440,10
LA032290-0007,1,9.155285,0.9965842877235281,440,10
LA052890-0002,0,8.934223,0.9262535262535261,440,10
LA112690-0027,1,15.628166,0.9777256129368804,441,10
LA092690-0153,0,15.615651,0.938230452674897,441,10
FBIS4-67664,1,15.223649,0.9680724051607932,441,10
LA073090-0058,0,15.223649,0.9601587301587301,441,10
LA092090-0248,1,15.070203,0.9591076456573531,441,10
LA050489-0087,0,8.492267,0.934333859926277,442,10
LA121090-0007,0,8.473166,0.9870591355078226,442,10
FBIS3-32664,0,8.1055975,0.9558614661859497,442,10
FT941-7537,0,7.917472,0.8833818111305022,442,10
LA121789-0069,0,7.4189825,0.9520825468730337,442,10
FBIS4-3998,1,8.766646,0.9183364173054892,443,10
LA042789-0136,1,8.506839,0.9951837769328262,443,10
FBIS4-29593,0,8.465351,0.9674502029642217,443,10
LA060889-0154,0,8.339059,0.8992299229922991,443,10
FBIS4-48293,0,8.132986,0.906858938805694,443,10
FBIS4-45803,1,16.028015,0.9677010343677008,444,10
FBIS4-44747,1,15.422307,0.9109085384381644,444,10
FT943-4354,1,14.813602,0.8745567096841883,444,10
FR940318-0-00170,1,14.273998,0.9302802802802802,444,10
FR940318-0-00213,1,14.273998,0.8588988193754826,444,10
FT931-11616,1,12.182492,0.9159568427030096,445,10
FT942-2917,1,11.761932,0.9255994286297315,445,10
LA102790-0157,0,11.761932,0.7565181390053303,445,10
LA110789-0149,1,11.703853,0.9475113122171943,445,10
LA121790-0116,0,11.523384,0.8888705688375926,445,10
FT924-8062,1,9.588725,0.9229034059184812,446,10
FBIS4-56591,1,9.475318,0.9857762686285604,446,10
FT941-11012,0,9.375123,0.9171825396825394,446,10
FBIS4-10911,1,9.289269,0.9608791208791208,446,10
FT943-11047,1,9.262163,0.9917466622531169,446,10
FT922-334,0,11.604546,0.8149265503302769,447,10
FT922-578,0,11.16242,0.9045281916447561,447,10
FT921-13537,0,9.823916,0.9130043781800969,447,10
FBIS3-24505,1,9.536487,0.9672919672919671,447,10
LA060990-0066,0,9.386312,0.8323353293413173,447,10
FT934-3853,0,8.624012,0.866074074074074,448,10
FT944-16365,0,8.302617,0.8580080598733447,448,10
FT921-6247,0,8.245427,0.8375933245498463,448,10
FT931-11047,0,8.245427,0.9062441048858705,448,10
FT921-12138,0,8.071614,0.81647841695123,448,10
FR940523-0-00038,0,12.227402,0.8695559804546419,449,10
FT934-6703,0,12.121614,0.8408249158249157,449,10
LA052190-0106,0,10.972245,0.8375650599683185,449,10
LA010790-0029,0,10.655716,0.9554347826086954,449,10
LA060590-0014,0,10.285263,0.9753027278775781,449,10
