doc_id,doc_rel,doc_score,ktau,query_id,top_feat
LA071389-0111,1,10.871088,0.9713850837138507,425,10
LA051990-0141,0,13.191021,0.9473487876365573,426,10
LA041089-0080,0,11.6655445,0.9605502645502645,426,10
LA070390-0036,1,11.620773,0.8942652329749102,426,10
LA012990-0011,0,11.569998,0.5849078014184397,426,10
LA082790-0084,0,11.5565405,0.9367958656330748,426,10
LA082089-0008,1,16.645687,0.9221747388414054,427,10
FT933-1362,1,15.389824,0.9839309428950862,427,10
FR941028-2-00201,0,14.126129,0.9697855750487329,427,10
FT924-7120,1,14.024277,0.7594444444444444,427,10
FT922-7705,1,13.195225,0.9867016622922135,427,10
LA083090-0246,0,12.1676855,0.8704518872939924,428,10
FBIS4-66212,0,11.373832,0.8522336769759449,428,10
FBIS4-38757,0,11.316113,0.9396296296296295,428,10
LA030990-0060,0,11.28607,0.8495320374370049,428,10
FT941-16778,1,10.811983,0.9699766211394116,428,10
LA110389-0072,1,15.062895,0.9022524222977223,429,10
LA052190-0047,0,14.85724,0.8016420361247946,429,10
LA062090-0050,1,14.665972,0.8309145000646746,429,10
LA010590-0062,1,14.454158,0.9428919330289192,429,10
FT932-10547,1,14.260535,0.8338461538461536,429,10
LA031389-0095,0,18.367445,0.8936929344008989,430,10
LA073089-0143,1,17.086674,0.9699128176590612,430,10
LA080389-0111,1,17.073605,0.7540913006029285,430,10
LA061589-0055,1,16.03025,0.8628832354859751,430,10
FT911-4886,1,15.342434,0.9517264957264956,430,10
FBIS3-46247,1,11.311753,0.8033682112605879,431,10
FBIS4-22880,1,10.846091,0.9003169115528665,431,10
FBIS3-20965,1,10.831484,0.962923351158645,431,10
FBIS3-40520,1,10.738638,0.9258187663250953,431,10
FBIS4-44737,1,10.509848,0.9110077519379844,431,10
FT933-17008,0,10.755975,0.9022792022792021,432,10
LA020690-0009,0,10.402788,0.8016291951775821,432,10
FT922-3158,0,10.249755,0.8194301994301993,432,10
FT923-9219,0,10.060238,0.9194378149032086,432,10
FT923-12661,0,10.060238,0.9095415117719949,432,10
FT924-9527,0,13.207598,0.22888311688311694,433,10
FT931-15365,1,12.748895,0.8374126662159115,433,10
LA031989-0196,0,12.488016,0.9596973317403422,433,10
FBIS3-13963,1,11.00848,0.9061728395061727,433,10
FBIS3-39640,0,10.134823,0.9363336992316136,433,10
FBIS4-15983,1,9.010666,0.9181399335690558,434,10
FBIS3-23779,1,8.796744,0.8599167214551828,434,10
FBIS3-23777,1,8.6885,0.961798733900895,434,10
FT943-14253,1,8.655019,0.8638328019837052,434,10
FBIS3-36117,0,8.614734,0.9286114445778311,434,10
LA121589-0139,0,12.818815,0.9126565975881042,435,10
LA082189-0092,0,11.639069,0.9639262580966615,435,10
LA051590-0008,0,11.6229105,0.8618432385874245,435,10
FBIS3-27959,0,11.504406,0.883190883190883,435,10
FT943-8138,0,11.204991,0.9598432457353618,435,10
FBIS3-27285,0,10.594955,0.8656249999999999,436,10
FT942-13580,0,9.994491,0.9892184557438793,436,10
LA112690-0054,1,9.840849,0.9089692101740294,436,10
FBIS3-11568,1,9.749218,0.9420448617631714,436,10
FT931-14769,1,9.71661,0.9582122595821224,436,10
FT941-5812,0,12.543911,0.9106156323547626,437,10
FT941-16324,0,11.884956,0.9270394133822181,437,10
FT942-3871,0,11.848943,0.8694132334581771,437,10
FT943-13268,0,11.685851,0.7591751672699352,437,10
FT922-7077,0,11.408407,0.9053864168618266,437,10
FT923-14219,0,9.31339,0.8685807254282705,438,10
FBIS3-33309,1,8.364754,0.2189473684210526,438,10
FT924-2517,0,8.282791,0.8197147269919141,438,10
LA031590-0065,0,8.130077,0.8417420435510887,438,10
FBIS4-51074,1,8.047753,0.8159952465834818,438,10
LA100589-0058,0,14.079947,0.7758848466923,439,10
FR940627-2-00078,0,12.565465,0.9518911137285694,439,10
FT942-14635,1,12.176708,0.6238613964104159,439,10
LA102089-0100,0,12.096449,0.7144453455888978,439,10
FR941006-0-00056,0,12.000536,0.9371113457702686,439,10
LA031690-0183,1,10.244872,0.9130943300279684,440,10
LA060689-0153,1,9.336216,0.9360596707818929,440,10
FR940513-1-00101,0,9.2096,0.9760760760760759,440,10
LA032290-0007,1,9.155285,0.9626838432635534,440,10
LA052890-0002,0,8.934223,0.9149013499480788,440,10
LA112690-0027,1,15.628166,0.9846434075942271,441,10
LA092690-0153,0,15.615651,0.9091274058330381,441,10
FBIS4-67664,1,15.223649,0.895953216374269,441,10
LA073090-0058,0,15.223649,0.8372397660818713,441,10
LA092090-0248,1,15.070203,0.9563336766220389,441,10
LA050489-0087,0,8.492267,0.9029661016949152,442,10
LA121090-0007,0,8.473166,0.8920390013929068,442,10
FBIS3-32664,0,8.1055975,0.9319609395618895,442,10
FT941-7537,0,7.917472,0.9115905549562506,442,10
LA121789-0069,0,7.4189825,0.7574417344173441,442,10
FBIS4-3998,1,8.766646,0.9428484572123422,443,10
LA042789-0136,1,8.506839,0.9468013468013468,443,10
FBIS4-29593,0,8.465351,0.9041235888294711,443,10
LA060889-0154,0,8.339059,0.9466019417475727,443,10
FBIS4-48293,0,8.132986,0.9030199430199428,443,10
FBIS4-45803,1,16.028015,0.9265969802555166,444,10
FBIS4-44747,1,15.422307,0.9522925457102671,444,10
FT943-4354,1,14.813602,0.9364749364749365,444,10
FR940318-0-00170,1,14.273998,0.9270132517838937,444,10
FR940318-0-00213,1,14.273998,0.7678275290215588,444,10
FT931-11616,1,12.182492,0.8718801996672211,445,10
FT942-2917,1,11.761932,0.9756701030927833,445,10
LA102790-0157,0,11.761932,0.9353725490196078,445,10
LA110789-0149,1,11.703853,0.9263043003710979,445,10
LA121790-0116,0,11.523384,0.911111111111111,445,10
FT924-8062,1,9.588725,0.9195051910757676,446,10
FBIS4-56591,1,9.475318,0.8458774462624318,446,10
FT941-11012,0,9.375123,0.9800784950602246,446,10
FBIS4-10911,1,9.289269,0.9373966652655177,446,10
FT943-11047,1,9.262163,0.9610948826138698,446,10
FT922-334,0,11.604546,0.9569462552513398,447,10
FT922-578,0,11.16242,0.8377014418999151,447,10
FT921-13537,0,9.823916,0.944194419441944,447,10
FBIS3-24505,1,9.536487,0.8638764324862979,447,10
LA060990-0066,0,9.386312,0.9625219387066287,447,10
FT934-3853,0,8.624012,0.6342444336621919,448,10
FT944-16365,0,8.302617,0.9102288392610972,448,10
FT921-6247,0,8.245427,0.8816725283313793,448,10
FT931-11047,0,8.245427,0.8658158158158158,448,10
FT921-12138,0,8.071614,0.9010324902908022,448,10
FR940523-0-00038,0,12.227402,0.9544122901036084,449,10
FT934-6703,0,12.121614,0.7452919810002793,449,10
LA052190-0106,0,10.972245,0.7300397816634284,449,10
LA010790-0029,0,10.655716,0.9079962013295345,449,10
LA060590-0014,0,10.285263,0.8993162393162392,449,10
