doc_id,doc_rel,doc_score,ktau,query_id,top_feat
LA092390-0028,1,13.408705,0.3396825396825397,408,10
FT941-758,1,13.520545,0.09941520467836257,409,10
FT923-13692,1,12.870329,0.6026936026936027,409,10
FT923-13817,1,11.633671,0.3481481481481481,409,10
LA110489-0092,0,11.46385,0.08888888888888886,409,10
LA041689-0098,0,11.176984,0.24444444444444444,409,10
FBIS4-64577,1,12.05719,0.09777777777777777,410,10
FBIS3-59001,1,11.296025,0.46306306306306305,410,10
FT931-16236,0,11.077779,0.16729559748427666,410,10
FBIS3-39341,1,10.944582,0.42222222222222217,410,10
FT932-16523,1,10.917326,-0.09898989898989896,410,10
LA101289-0146,1,18.396696,0.29066666666666663,411,10
FT922-4205,1,17.11045,0.11111111111111112,411,10
FT934-6249,0,15.800142,0.03703703703703704,411,10
LA050490-0070,0,15.5291195,0.337037037037037,411,10
LA041589-0050,1,15.266436,0.5591111111111112,411,10
LA041890-0141,0,8.366061,0.2992592592592592,412,10
FT933-6584,1,8.080351,0.6572649572649572,412,10
LA021489-0071,1,8.027657,0.5688888888888888,412,10
FBIS4-1468,1,7.752486,0.40158730158730155,412,10
FT943-8889,0,7.5650406,0.5125925925925925,412,10
FBIS4-51135,0,8.786941,0.42222222222222217,413,10
FT943-2620,0,8.498466,0.6211640211640211,413,10
FBIS3-7699,0,8.378071,-0.13185185185185186,413,10
FBIS3-40861,0,8.363681,0.19283154121863796,413,10
FBIS4-27541,0,8.3462105,0.24137931034482757,413,10
LA040590-0222,0,14.256916,0.4838383838383839,414,10
FT921-9644,1,13.95374,0.5676767676767677,414,10
LA061890-0107,0,13.594603,0.09941520467836255,414,10
FT921-8261,0,13.446551,0.13333333333333333,414,10
FT943-11487,0,13.357056,0.30694444444444435,414,10
FT921-3261,1,16.829954,0.537037037037037,415,10
FBIS3-60083,1,16.679523,0.5515151515151516,415,10
FBIS3-60025,1,15.317625,0.48686868686868673,415,10
FBIS4-2802,1,14.865173,0.5569023569023569,415,10
FBIS4-21166,1,14.74885,0.5327327327327328,415,10
FBIS3-45089,0,11.886904,0.09333333333333331,416,10
FBIS3-25805,0,11.684843,0.06775067750677506,416,10
FBIS4-66355,1,11.587604,0.36984126984126986,416,10
FBIS3-46276,1,11.393773,0.3829059829059828,416,10
FBIS3-3711,0,11.3775835,0.01893004115226336,416,10
LA092989-0114,1,6.5508046,0.39259259259259255,417,10
FBIS4-25449,0,6.510442,0.23218390804597702,417,10
LA092989-0098,1,6.3569546,-0.0844444444444444,417,10
FT931-3244,0,6.223255,-6.1679056923619804e-18,417,10
LA082990-0115,0,6.203093,-0.08888888888888885,417,10
LA102189-0167,1,9.719133,0.05555555555555554,418,10
LA051889-0088,1,9.578237,0.024000000000000004,418,10
LA022490-0006,0,9.041793,0.331111111111111,418,10
LA081189-0137,1,9.041793,-0.15343915343915343,418,10
LA060890-0112,1,9.031743,0.36296296296296293,418,10
FBIS3-41645,0,14.722347,0.4851851851851851,419,10
FBIS3-41503,0,14.377756,0.38271604938271603,419,10
LA040190-0174,1,13.241081,0.25802469135802464,419,10
FBIS4-67400,0,12.673786,0.5914529914529915,419,10
LA020890-0157,0,12.07088,0.31911111111111107,419,10
LA121590-0108,1,20.49439,0.40289855072463765,420,10
LA011690-0088,0,20.386726,0.4870870870870872,420,10
LA010390-0086,1,19.058653,0.5407407407407409,420,10
LA011989-0129,1,18.77626,0.36999999999999994,420,10
LA020689-0022,1,18.654099,0.47533875338753384,420,10
FT931-2779,0,12.33889,0.5308641975308642,421,10
FT933-4383,0,11.8105,0.47777777777777786,421,10
FBIS4-53866,0,11.026218,-0.10427350427350425,421,10
LA040790-0126,0,11.001229,0.500854700854701,421,10
FBIS3-22152,0,10.826214,0.09534050179211467,421,10
LA062890-0110,0,12.604323,0.2014336917562724,422,10
FT944-2627,0,12.381614,0.10222222222222221,422,10
FT944-2524,0,11.491346,0.6686868686868687,422,10
FBIS4-36101,0,10.959179,0.22222222222222218,422,10
LA101489-0065,1,10.825184,0.23666666666666666,422,10
FT942-11666,1,22.477549,0.13623188405797101,423,10
FT933-2528,1,22.29892,0.4300653594771241,423,10
FT944-439,1,22.112698,0.10505050505050505,423,10
FBIS4-32072,1,21.894691,0.38730158730158726,423,10
FT943-7734,1,21.871471,0.255026455026455,423,10
FT944-3141,0,7.051557,0.4248366013071894,424,10
LA103190-0037,0,7.051557,0.10769230769230767,424,10
LA111689-0152,0,7.051557,0.303030303030303,424,10
LA072689-0058,0,7.0358224,0.13777777777777775,424,10
LA052890-0009,0,6.9870763,0.3574074074074074,424,10
FBIS4-26260,1,11.445114,0.2046783625730994,425,10
LA091590-0091,1,11.0711155,0.5407407407407406,425,10
FBIS3-58171,1,11.061182,0.5528619528619528,425,10
FBIS4-58263,1,10.917299,0.05000000000000002,425,10
LA071389-0111,1,10.871088,-0.06666666666666665,425,10
LA051990-0141,0,13.191021,-0.04444444444444446,426,10
LA041089-0080,0,11.6655445,0.10888888888888888,426,10
LA070390-0036,1,11.620773,0.055999999999999994,426,10
LA012990-0011,0,11.569998,0.18333333333333332,426,10
LA082790-0084,0,11.5565405,0.16666666666666666,426,10
LA082089-0008,1,16.645687,0.09999999999999998,427,10
FT933-1362,1,15.389824,0.22339181286549703,427,10
FR941028-2-00201,0,14.126129,0.3095238095238095,427,10
FT924-7120,1,14.024277,-0.13216374269005848,427,10
FT922-7705,1,13.195225,0.18518518518518515,427,10
LA083090-0246,0,12.1676855,-0.21666666666666665,428,10
FBIS4-66212,0,11.373832,0.2972222222222222,428,10
FBIS4-38757,0,11.316113,0.5690235690235691,428,10
LA030990-0060,0,11.28607,0.1751111111111111,428,10
FT941-16778,1,10.811983,0.5375661375661375,428,10
LA110389-0072,1,15.062895,0.14861111111111108,429,10
LA052190-0047,0,14.85724,0.5698412698412697,429,10
LA062090-0050,1,14.665972,0.10925925925925921,429,10
LA010590-0062,1,14.454158,0.4666666666666666,429,10
FT932-10547,1,14.260535,0.34074074074074073,429,10
LA031389-0095,0,18.367445,0.5410628019323672,430,10
LA073089-0143,1,17.086674,0.5691358024691358,430,10
LA080389-0111,1,17.073605,0.10687830687830688,430,10
LA061589-0055,1,16.03025,0.14871794871794872,430,10
FT911-4886,1,15.342434,0.12870370370370368,430,10
FBIS3-46247,1,11.311753,0.001587301587301562,431,10
FBIS4-22880,1,10.846091,0.24629629629629626,431,10
FBIS3-20965,1,10.831484,0.2592592592592593,431,10
FBIS3-40520,1,10.738638,0.11296296296296295,431,10
FBIS4-44737,1,10.509848,0.3861861861861861,431,10
FT933-17008,0,10.755975,0.14497354497354498,432,10
LA020690-0009,0,10.402788,0.24587813620071683,432,10
FT922-3158,0,10.249755,0.5355555555555556,432,10
FT923-9219,0,10.060238,0.5458937198067634,432,10
FT923-12661,0,10.060238,0.6251461988304093,432,10
FT924-9527,0,13.207598,-0.14320987654320982,433,10
FT931-15365,1,12.748895,0.034074074074074055,433,10
LA031989-0196,0,12.488016,-0.02573099415204678,433,10
FBIS3-13963,1,11.00848,0.15694444444444444,433,10
FBIS3-39640,0,10.134823,0.03381642512077293,433,10
FBIS4-15983,1,9.010666,0.25206349206349205,434,10
FBIS3-23779,1,8.796744,0.36507936507936506,434,10
FBIS3-23777,1,8.6885,0.5434343434343433,434,10
FT943-14253,1,8.655019,-0.04253968253968255,434,10
FBIS3-36117,0,8.614734,-0.06797385620915034,434,10
LA121589-0139,0,12.818815,0.5848101265822785,435,10
LA082189-0092,0,11.639069,0.4323809523809523,435,10
LA051590-0008,0,11.6229105,0.2657777777777778,435,10
FBIS3-27959,0,11.504406,0.5407407407407406,435,10
FT943-8138,0,11.204991,0.5428571428571428,435,10
FBIS3-27285,0,10.594955,0.5902222222222222,436,10
FT942-13580,0,9.994491,0.21988304093567249,436,10
LA112690-0054,1,9.840849,0.5623931623931623,436,10
FBIS3-11568,1,9.749218,0.5364102564102564,436,10
FT931-14769,1,9.71661,0.19153439153439153,436,10
FT941-5812,0,12.543911,0.5473251028806584,437,10
FT941-16324,0,11.884956,0.35612535612535606,437,10
FT942-3871,0,11.848943,0.24296296296296294,437,10
FT943-13268,0,11.685851,0.33333333333333326,437,10
FT922-7077,0,11.408407,0.3617777777777777,437,10
FT923-14219,0,9.31339,0.5369175627240141,438,10
FBIS3-33309,1,8.364754,0.0925925925925926,438,10
FT924-2517,0,8.282791,0.5832422586520946,438,10
LA031590-0065,0,8.130077,0.25555555555555554,438,10
FBIS4-51074,1,8.047753,-0.13148148148148148,438,10
LA100589-0058,0,14.079947,0.08888888888888885,439,10
FR940627-2-00078,0,12.565465,-0.020576131687242778,439,10
FT942-14635,1,12.176708,0.08771929824561403,439,10
LA102089-0100,0,12.096449,0.1714285714285714,439,10
FR941006-0-00056,0,12.000536,0.6024024024024025,439,10
LA031690-0183,1,10.244872,0.5891472868217055,440,10
LA060689-0153,1,9.336216,0.48217054263565895,440,10
FR940513-1-00101,0,9.2096,0.22145593869731794,440,10
LA032290-0007,1,9.155285,0.5670781893004117,440,10
LA052890-0002,0,8.934223,0.6386243386243386,440,10
LA112690-0027,1,15.628166,0.15555555555555556,441,10
LA092690-0153,0,15.615651,0.31666666666666665,441,10
FBIS4-67664,1,15.223649,0.39259259259259255,441,10
LA073090-0058,0,15.223649,-0.011555555555555555,441,10
LA092090-0248,1,15.070203,0.23022222222222222,441,10
LA050489-0087,0,8.492267,-0.18095238095238098,442,10
LA121090-0007,0,8.473166,-0.17101449275362318,442,10
FBIS3-32664,0,8.1055975,0.38461538461538464,442,10
FT941-7537,0,7.917472,0.04367816091954024,442,10
LA121789-0069,0,7.4189825,0.27999999999999997,442,10
FBIS4-3998,1,8.766646,0.15777777777777777,443,10
LA042789-0136,1,8.506839,0.5037037037037037,443,10
FBIS4-29593,0,8.465351,0.4400000000000001,443,10
LA060889-0154,0,8.339059,0.4685990338164253,443,10
FBIS4-48293,0,8.132986,0.039316239316239315,443,10
FBIS4-45803,1,16.028015,0.31428571428571433,444,10
FBIS4-44747,1,15.422307,-0.03148148148148147,444,10
FT943-4354,1,14.813602,0.49914529914529915,444,10
FR940318-0-00170,1,14.273998,0.0040404040404040465,444,10
FR940318-0-00213,1,14.273998,0.45440613026819915,444,10
FT931-11616,1,12.182492,0.09578544061302685,445,10
FT942-2917,1,11.761932,0.3226666666666666,445,10
LA102790-0157,0,11.761932,0.4028985507246377,445,10
LA110789-0149,1,11.703853,0.40869565217391296,445,10
LA121790-0116,0,11.523384,0.19259259259259257,445,10
FT924-8062,1,9.588725,0.350191570881226,446,10
FBIS4-56591,1,9.475318,0.024338624338624337,446,10
FT941-11012,0,9.375123,0.6,446,10
FBIS4-10911,1,9.289269,0.5876543209876544,446,10
FT943-11047,1,9.262163,0.39206349206349206,446,10
FT922-334,0,11.604546,0.01481481481481483,447,10
FT922-578,0,11.16242,-0.1444444444444444,447,10
FT921-13537,0,9.823916,0.006060606060606044,447,10
FBIS3-24505,1,9.536487,0.29955555555555546,447,10
LA060990-0066,0,9.386312,0.13555555555555557,447,10
FT934-3853,0,8.624012,0.4666666666666668,448,10
FT944-16365,0,8.302617,0.2533333333333333,448,10
FT921-6247,0,8.245427,0.3037037037037036,448,10
FT931-11047,0,8.245427,0.26349206349206344,448,10
FT921-12138,0,8.071614,0.618611111111111,448,10
FR940523-0-00038,0,12.227402,0.328735632183908,449,10
FT934-6703,0,12.121614,0.608080808080808,449,10
LA052190-0106,0,10.972245,0.05454545454545456,449,10
LA010790-0029,0,10.655716,0.2296296296296296,449,10
LA060590-0014,0,10.285263,0.4933333333333333,449,10
