doc_id,doc_rel,doc_score,ktau,query_id,top_feat
LA092989-0098,1,6.3569546,0.9763816030254971,417,15
FT931-3244,0,6.223255,0.7148827726809378,417,15
LA082990-0115,0,6.203093,0.8033940632271979,417,15
LA102189-0167,1,9.719133,0.9203874571357868,418,15
LA051889-0088,1,9.578237,0.9235003092145949,418,15
LA022490-0006,0,9.041793,0.8741303196185767,418,15
LA081189-0137,1,9.041793,0.9307956890621418,418,15
LA060890-0112,1,9.031743,0.9089458852748722,418,15
FBIS3-41645,0,14.722347,0.8183884118310348,419,15
FBIS3-41503,0,14.377756,0.8475079827849508,419,15
LA040190-0174,1,13.241081,0.9193913561574775,419,15
FBIS4-67400,0,12.673786,0.9969753529552525,419,15
LA020890-0157,0,12.07088,0.8340163735891102,419,15
LA121590-0108,1,20.49439,0.926557173845677,420,15
LA011690-0088,0,20.386726,0.9277148383531363,420,15
LA010390-0086,1,19.058653,0.946638655462185,420,15
LA011989-0129,1,18.77626,0.8630685571987601,420,15
LA020689-0022,1,18.654099,0.8468678739101274,420,15
FT931-2779,0,12.33889,0.8976594027441486,421,15
FT933-4383,0,11.8105,0.9173497267759563,421,15
FBIS4-53866,0,11.026218,0.956122448979592,421,15
LA040790-0126,0,11.001229,0.8368757873519778,421,15
FBIS3-22152,0,10.826214,0.29580117470025724,421,15
LA062890-0110,0,12.604323,0.8392694063926941,422,15
FT944-2627,0,12.381614,0.8274943904263274,422,15
FT944-2524,0,11.491346,0.8617486338797814,422,15
FBIS4-36101,0,10.959179,0.9147488170743986,422,15
LA101489-0065,1,10.825184,0.8223003663003663,422,15
FT942-11666,1,22.477549,0.9023081336334348,423,15
FT933-2528,1,22.29892,0.793266369047619,423,15
FT944-439,1,22.112698,0.8315671808629556,423,15
FBIS4-32072,1,21.894691,0.9076754984976783,423,15
FT943-7734,1,21.871471,0.929609042060404,423,15
FT944-3141,0,7.051557,0.7600877995244192,424,15
LA103190-0037,0,7.051557,0.8606539906893265,424,15
LA111689-0152,0,7.051557,0.6389250353606789,424,15
LA072689-0058,0,7.0358224,0.9783967255665369,424,15
LA052890-0009,0,6.9870763,0.7247364400305576,424,15
FBIS4-26260,1,11.445114,0.9034013605442177,425,15
LA091590-0091,1,11.0711155,0.8537700043041044,425,15
FBIS3-58171,1,11.061182,0.9171053928817904,425,15
FBIS4-58263,1,10.917299,0.9106805237508073,425,15
LA071389-0111,1,10.871088,0.8310798409299481,425,15
LA051990-0141,0,13.191021,0.789027806244449,426,15
LA041089-0080,0,11.6655445,0.9412052254530131,426,15
LA070390-0036,1,11.620773,0.887190130289404,426,15
LA012990-0011,0,11.569998,0.9194214876033058,426,15
LA082790-0084,0,11.5565405,0.6664050235478808,426,15
LA082089-0008,1,16.645687,0.8549059481443823,427,15
FT933-1362,1,15.389824,0.870200138026225,427,15
FR941028-2-00201,0,14.126129,0.7992815949909376,427,15
FT924-7120,1,14.024277,0.9438923395445135,427,15
FT922-7705,1,13.195225,0.9505660024324071,427,15
LA083090-0246,0,12.1676855,0.870188393448831,428,15
FBIS4-66212,0,11.373832,0.8588103254769921,428,15
FBIS4-38757,0,11.316113,0.8661362266425559,428,15
LA030990-0060,0,11.28607,0.9365798821889474,428,15
FT941-16778,1,10.811983,0.9217285339332585,428,15
LA110389-0072,1,15.062895,0.8361615613987531,429,15
LA052190-0047,0,14.85724,0.777982377982378,429,15
LA062090-0050,1,14.665972,0.620192557897476,429,15
LA010590-0062,1,14.454158,0.8520056709198566,429,15
FT932-10547,1,14.260535,0.7510579922576766,429,15
LA031389-0095,0,18.367445,0.8900031535793126,430,15
LA073089-0143,1,17.086674,0.8930117501546072,430,15
LA080389-0111,1,17.073605,0.9082111717926608,430,15
LA061589-0055,1,16.03025,0.8762811791383219,430,15
FT911-4886,1,15.342434,0.7552905353971073,430,15
FBIS3-46247,1,11.311753,0.9347432573793606,431,15
FBIS4-22880,1,10.846091,0.8949708941692911,431,15
FBIS3-20965,1,10.831484,0.9048396501457725,431,15
FBIS3-40520,1,10.738638,0.8838165524512389,431,15
FBIS4-44737,1,10.509848,0.8735200746965454,431,15
FT933-17008,0,10.755975,0.8509410968178741,432,15
LA020690-0009,0,10.402788,0.8869122491764002,432,15
FT922-3158,0,10.249755,0.7837033167928964,432,15
FT923-9219,0,10.060238,0.836247906197655,432,15
FT923-12661,0,10.060238,0.8346804511278196,432,15
FT924-9527,0,13.207598,0.8650195333122163,433,15
FT931-15365,1,12.748895,0.8493238259159085,433,15
LA031989-0196,0,12.488016,0.9196181526643548,433,15
FBIS3-13963,1,11.00848,0.974340965491408,433,15
FBIS3-39640,0,10.134823,0.8920634920634922,433,15
FBIS4-15983,1,9.010666,0.8024673699266941,434,15
FBIS3-23779,1,8.796744,0.844141567109765,434,15
FBIS3-23777,1,8.6885,0.9709165386584742,434,15
FT943-14253,1,8.655019,0.2422955358775435,434,15
FBIS3-36117,0,8.614734,0.9253438544577786,434,15
LA121589-0139,0,12.818815,0.8589171000305905,435,15
LA082189-0092,0,11.639069,0.8680300751879698,435,15
LA051590-0008,0,11.6229105,0.943683008258654,435,15
FBIS3-27959,0,11.504406,0.9158980127484064,435,15
FT943-8138,0,11.204991,0.9481919428021449,435,15
FBIS3-27285,0,10.594955,0.8965423895656452,436,15
FT942-13580,0,9.994491,0.7462987012987012,436,15
LA112690-0054,1,9.840849,0.8614254935584577,436,15
FBIS3-11568,1,9.749218,0.9696381947034688,436,15
FT931-14769,1,9.71661,0.9097702297702297,436,15
FT941-5812,0,12.543911,0.8724332116952742,437,15
FT941-16324,0,11.884956,0.9108034403188588,437,15
FT942-3871,0,11.848943,0.8234880450070324,437,15
FT943-13268,0,11.685851,0.836480411046885,437,15
FT922-7077,0,11.408407,0.957996350579787,437,15
FT923-14219,0,9.31339,0.6473804336549436,438,15
FBIS3-33309,1,8.364754,0.5239371460476988,438,15
FT924-2517,0,8.282791,0.8602329775308282,438,15
LA031590-0065,0,8.130077,0.8486301837808296,438,15
FBIS4-51074,1,8.047753,0.8414387031408308,438,15
LA100589-0058,0,14.079947,0.9174036281179139,439,15
FR940627-2-00078,0,12.565465,0.848031844316674,439,15
FT942-14635,1,12.176708,0.9207626910413288,439,15
LA102089-0100,0,12.096449,0.9126400169878431,439,15
FR941006-0-00056,0,12.000536,0.921076078024307,439,15
LA031690-0183,1,10.244872,0.892257360959651,440,15
LA060689-0153,1,9.336216,0.8308726130045927,440,15
FR940513-1-00101,0,9.2096,0.8983216237314599,440,15
LA032290-0007,1,9.155285,0.9066431510875955,440,15
LA052890-0002,0,8.934223,0.8577729310553738,440,15
LA112690-0027,1,15.628166,0.8967924993831731,441,15
LA092690-0153,0,15.615651,0.7857682310823403,441,15
FBIS4-67664,1,15.223649,0.7076108069927599,441,15
LA073090-0058,0,15.223649,0.9031284989791215,441,15
LA092090-0248,1,15.070203,0.924043956043956,441,15
LA050489-0087,0,8.492267,0.9508782838489042,442,15
LA121090-0007,0,8.473166,0.8605993748850891,442,15
FBIS3-32664,0,8.1055975,0.8068107955348311,442,15
FT941-7537,0,7.917472,0.924587771778783,442,15
LA121789-0069,0,7.4189825,0.9414755457308649,442,15
FBIS4-3998,1,8.766646,0.3016235827664399,443,15
LA042789-0136,1,8.506839,0.9608691237689105,443,15
FBIS4-29593,0,8.465351,0.8916784795505853,443,15
LA060889-0154,0,8.339059,0.8954872089680943,443,15
FBIS4-48293,0,8.132986,0.7970758800947481,443,15
FBIS4-45803,1,16.028015,0.9022675736961451,444,15
FBIS4-44747,1,15.422307,0.9142419266557198,444,15
FT943-4354,1,14.813602,0.8693655647784088,444,15
FR940318-0-00170,1,14.273998,0.8491473301649427,444,15
FR940318-0-00213,1,14.273998,0.8623815409971158,444,15
FT931-11616,1,12.182492,0.7567085466108266,445,15
FT942-2917,1,11.761932,0.8622467771639042,445,15
LA102790-0157,0,11.761932,0.7395031835709802,445,15
LA110789-0149,1,11.703853,0.9486795591599086,445,15
LA121790-0116,0,11.523384,0.815478655230208,445,15
FT924-8062,1,9.588725,0.7054501602988323,446,15
FBIS4-56591,1,9.475318,0.9134736064968623,446,15
FT941-11012,0,9.375123,0.8724589250905042,446,15
FBIS4-10911,1,9.289269,0.8996107827591179,446,15
FT943-11047,1,9.262163,0.838452643750657,446,15
FT922-334,0,11.604546,0.9561068145337809,447,15
FT922-578,0,11.16242,0.9853050595238095,447,15
FT921-13537,0,9.823916,0.9647509578544061,447,15
FBIS3-24505,1,9.536487,0.9295185838395716,447,15
LA060990-0066,0,9.386312,0.9298917965584632,447,15
FT934-3853,0,8.624012,0.6769516889407898,448,15
FT944-16365,0,8.302617,0.7689485185749859,448,15
FT921-6247,0,8.245427,0.8513274336283186,448,15
FT931-11047,0,8.245427,0.6443513475771541,448,15
FT921-12138,0,8.071614,0.6051003541912633,448,15
FR940523-0-00038,0,12.227402,0.3328460950114728,449,15
FT934-6703,0,12.121614,0.9335424389316604,449,15
LA052190-0106,0,10.972245,0.9331581462016245,449,15
LA010790-0029,0,10.655716,0.8719139446412174,449,15
LA060590-0014,0,10.285263,0.7717340771734078,449,15
