doc_id,doc_rel,doc_score,ktau,query_id,top_feat
FT921-3261,1,16.829954,0.8289631881121241,415,25
FBIS3-60083,1,16.679523,0.9043971631205674,415,25
FBIS3-60025,1,15.317625,0.8833061778682958,415,25
FBIS4-2802,1,14.865173,0.6157826992239256,415,25
FBIS4-21166,1,14.74885,0.6982860743541272,415,25
FBIS3-45089,0,11.886904,0.8959892689470154,416,25
FBIS3-25805,0,11.684843,0.8937607721475352,416,25
FBIS4-66355,1,11.587604,0.762611111111111,416,25
FBIS3-46276,1,11.393773,0.865160038797284,416,25
FBIS3-3711,0,11.3775835,0.8232788868723533,416,25
LA092989-0114,1,6.5508046,0.9074847020933975,417,25
FBIS4-25449,0,6.510442,0.7665934065934065,417,25
LA092989-0098,1,6.3569546,0.8367024448419795,417,25
FT931-3244,0,6.223255,0.7892758936755269,417,25
LA082990-0115,0,6.203093,0.8694777678304982,417,25
LA102189-0167,1,9.719133,0.8313199105145413,418,25
LA051889-0088,1,9.578237,0.7992015968063871,418,25
LA022490-0006,0,9.041793,0.8722740247383443,418,25
LA081189-0137,1,9.041793,0.8050941105039464,418,25
LA060890-0112,1,9.031743,0.7855727376861397,418,25
FBIS3-41645,0,14.722347,0.8742782665363309,419,25
FBIS3-41503,0,14.377756,0.8595335276967928,419,25
LA040190-0174,1,13.241081,0.8121011058451817,419,25
FBIS4-67400,0,12.673786,0.8905221674876846,419,25
LA020890-0157,0,12.07088,0.8098456260720411,419,25
LA121590-0108,1,20.49439,0.7784526112185686,420,25
LA011690-0088,0,20.386726,0.9228589381087022,420,25
LA010390-0086,1,19.058653,0.8768554572271385,420,25
LA011989-0129,1,18.77626,0.9298379629629628,420,25
LA020689-0022,1,18.654099,0.37683048801517494,420,25
FT931-2779,0,12.33889,0.8972740112994347,421,25
FT933-4383,0,11.8105,0.9179850452577725,421,25
FBIS4-53866,0,11.026218,0.8409551468215551,421,25
LA040790-0126,0,11.001229,0.8596177875780961,421,25
FBIS3-22152,0,10.826214,0.947352537722908,421,25
LA062890-0110,0,12.604323,0.8575860916081578,422,25
FT944-2627,0,12.381614,0.8554385964912279,422,25
FT944-2524,0,11.491346,0.8035305528612996,422,25
FBIS4-36101,0,10.959179,0.8762429378531073,422,25
LA101489-0065,1,10.825184,0.8867219343696026,422,25
FT942-11666,1,22.477549,0.8243475388173108,423,25
FT933-2528,1,22.29892,0.9028750784682987,423,25
FT944-439,1,22.112698,0.8594629305312316,423,25
FBIS4-32072,1,21.894691,0.8101095461658839,423,25
FT943-7734,1,21.871471,0.7816023738872402,423,25
FT944-3141,0,7.051557,0.8285781990521326,424,25
LA103190-0037,0,7.051557,0.861742424242424,424,25
LA111689-0152,0,7.051557,0.8384274640088593,424,25
LA072689-0058,0,7.0358224,0.8093258776017396,424,25
LA052890-0009,0,6.9870763,0.3655341193283315,424,25
FBIS4-26260,1,11.445114,0.842365811965812,425,25
LA091590-0091,1,11.0711155,0.7607879295892707,425,25
FBIS3-58171,1,11.061182,0.907187187187187,425,25
FBIS4-58263,1,10.917299,0.8940703851261619,425,25
LA071389-0111,1,10.871088,0.9092935528120712,425,25
LA051990-0141,0,13.191021,0.8932140615191461,426,25
LA041089-0080,0,11.6655445,0.8981105990783409,426,25
LA070390-0036,1,11.620773,0.8501920122887863,426,25
LA012990-0011,0,11.569998,0.8353977272727271,426,25
LA082790-0084,0,11.5565405,0.8667520525451557,426,25
LA082089-0008,1,16.645687,0.6293479853479853,427,25
FT933-1362,1,15.389824,0.9452045256744993,427,25
FR941028-2-00201,0,14.126129,0.7141405300267443,427,25
FT924-7120,1,14.024277,0.8261150353178606,427,25
FT922-7705,1,13.195225,0.8721813515825491,427,25
LA083090-0246,0,12.1676855,0.75950774840474,428,25
FBIS4-66212,0,11.373832,0.5630081925243215,428,25
FBIS4-38757,0,11.316113,0.6947463070006421,428,25
LA030990-0060,0,11.28607,0.9131647940074904,428,25
FT941-16778,1,10.811983,0.6123909555069291,428,25
LA110389-0072,1,15.062895,0.6546219094026348,429,25
LA052190-0047,0,14.85724,0.9395591182364728,429,25
LA062090-0050,1,14.665972,0.8368893320039879,429,25
LA010590-0062,1,14.454158,0.7463420289855071,429,25
FT932-10547,1,14.260535,0.7807857811038352,429,25
LA031389-0095,0,18.367445,0.8857033492822965,430,25
LA073089-0143,1,17.086674,0.8492041914471818,430,25
LA080389-0111,1,17.073605,0.8794984954864592,430,25
LA061589-0055,1,16.03025,0.8717815126050419,430,25
FT911-4886,1,15.342434,0.8425271465752803,430,25
FBIS3-46247,1,11.311753,0.7647471819645731,431,25
FBIS4-22880,1,10.846091,0.8245576407506701,431,25
FBIS3-20965,1,10.831484,0.8785521885521883,431,25
FBIS3-40520,1,10.738638,0.7796429670667896,431,25
FBIS4-44737,1,10.509848,0.7977040358744393,431,25
FT933-17008,0,10.755975,0.9105424898087172,432,25
LA020690-0009,0,10.402788,0.8870750863964811,432,25
FT922-3158,0,10.249755,0.8435175282234104,432,25
FT923-9219,0,10.060238,0.856410975116011,432,25
FT923-12661,0,10.060238,0.8168185405754466,432,25
FT924-9527,0,13.207598,0.8572391991570072,433,25
FT931-15365,1,12.748895,0.897034655234012,433,25
LA031989-0196,0,12.488016,0.7760263157894735,433,25
FBIS3-13963,1,11.00848,0.7738150460898006,433,25
FBIS3-39640,0,10.134823,0.8904200664853428,433,25
FBIS4-15983,1,9.010666,0.9572993197278911,434,25
FBIS3-23779,1,8.796744,0.7976066845717695,434,25
FBIS3-23777,1,8.6885,0.6298161947342275,434,25
FT943-14253,1,8.655019,0.8725316455696202,434,25
FBIS3-36117,0,8.614734,0.757190476190476,434,25
LA121589-0139,0,12.818815,0.9393589743589742,435,25
LA082189-0092,0,11.639069,0.7641550603528318,435,25
LA051590-0008,0,11.6229105,0.8655472842569614,435,25
FBIS3-27959,0,11.504406,0.8668276324614351,435,25
FT943-8138,0,11.204991,0.8979419087136927,435,25
FBIS3-27285,0,10.594955,0.5836309853947124,436,25
FT942-13580,0,9.994491,0.8664229765013053,436,25
LA112690-0054,1,9.840849,0.7840852780178621,436,25
FBIS3-11568,1,9.749218,0.9074185908821786,436,25
FT931-14769,1,9.71661,0.8778847296494353,436,25
FT941-5812,0,12.543911,0.9178588807785886,437,25
FT941-16324,0,11.884956,0.7683606557377048,437,25
FT942-3871,0,11.848943,0.7834932821497119,437,25
FT943-13268,0,11.685851,0.8701478953356085,437,25
FT922-7077,0,11.408407,0.9187335958005248,437,25
FT923-14219,0,9.31339,0.9639643347050753,438,25
FBIS3-33309,1,8.364754,0.8418340026773761,438,25
FT924-2517,0,8.282791,0.8708504566210045,438,25
LA031590-0065,0,8.130077,0.9133403068340306,438,25
FBIS4-51074,1,8.047753,0.8113847251962882,438,25
LA100589-0058,0,14.079947,0.2790844323177201,439,25
FR940627-2-00078,0,12.565465,0.7829819174343225,439,25
FT942-14635,1,12.176708,0.8395716198125835,439,25
LA102089-0100,0,12.096449,0.8357345132743362,439,25
FR941006-0-00056,0,12.000536,0.8853799019607841,439,25
LA031690-0183,1,10.244872,0.6137022526934377,440,25
LA060689-0153,1,9.336216,0.9264232209737826,440,25
FR940513-1-00101,0,9.2096,0.8228251837647809,440,25
LA032290-0007,1,9.155285,0.8842446043165466,440,25
LA052890-0002,0,8.934223,0.8533761861034586,440,25
LA112690-0027,1,15.628166,0.873606557377049,441,25
LA092690-0153,0,15.615651,0.7277632296781232,441,25
FBIS4-67664,1,15.223649,0.7903441029682162,441,25
LA073090-0058,0,15.223649,0.87398621690243,441,25
LA092090-0248,1,15.070203,0.36202064095600206,441,25
LA050489-0087,0,8.492267,0.8546015936254979,442,25
LA121090-0007,0,8.473166,0.8062309368191719,442,25
FBIS3-32664,0,8.1055975,0.8184862819299904,442,25
FT941-7537,0,7.917472,0.8762265312403815,442,25
LA121789-0069,0,7.4189825,0.8038463846384638,442,25
FBIS4-3998,1,8.766646,0.8522752240531944,443,25
LA042789-0136,1,8.506839,0.7682716049382714,443,25
FBIS4-29593,0,8.465351,0.9199739583333332,443,25
LA060889-0154,0,8.339059,0.7858441127694857,443,25
FBIS4-48293,0,8.132986,0.7566262276140958,443,25
FBIS4-45803,1,16.028015,0.7642279528812479,444,25
FBIS4-44747,1,15.422307,0.6303136629452418,444,25
FT943-4354,1,14.813602,0.8978079331941544,444,25
FR940318-0-00170,1,14.273998,0.8535940803382662,444,25
FR940318-0-00213,1,14.273998,0.9108430609597923,444,25
FT931-11616,1,12.182492,0.842462121212121,445,25
FT942-2917,1,11.761932,0.8030656075316268,445,25
LA102790-0157,0,11.761932,0.31235955056179765,445,25
LA110789-0149,1,11.703853,0.8841512915129149,445,25
LA121790-0116,0,11.523384,0.8250281923714758,445,25
FT924-8062,1,9.588725,0.8521958243340532,446,25
FBIS4-56591,1,9.475318,0.9050774810418727,446,25
FT941-11012,0,9.375123,0.8922972051806406,446,25
FBIS4-10911,1,9.289269,0.8672732843137253,446,25
FT943-11047,1,9.262163,0.8451761771125661,446,25
FT922-334,0,11.604546,0.8374864498644986,447,25
FT922-578,0,11.16242,0.8239347604485219,447,25
FT921-13537,0,9.823916,0.8699444988573293,447,25
FBIS3-24505,1,9.536487,0.6523709599614085,447,25
LA060990-0066,0,9.386312,0.7322295390404514,447,25
FT934-3853,0,8.624012,0.5906050783360345,448,25
FT944-16365,0,8.302617,0.7425763612217795,448,25
FT921-6247,0,8.245427,0.7143839899937461,448,25
FT931-11047,0,8.245427,0.26517153918034964,448,25
FT921-12138,0,8.071614,0.6954758345789736,448,25
FR940523-0-00038,0,12.227402,0.8056374501992031,449,25
FT934-6703,0,12.121614,0.8326567349472375,449,25
LA052190-0106,0,10.972245,0.7070155038759689,449,25
LA010790-0029,0,10.655716,0.9031578947368419,449,25
LA060590-0014,0,10.285263,0.867054945054945,449,25
